Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Papua New Guinea,PNG,2020,0.12354521038496
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Rwanda,RWA,2020,0.123055162659123
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Saint Kitts and Nevis,KNA,2020,0.333333333333333
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Saint Lucia,LCA,2020,0.24
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,0.233333333333333
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Seychelles,SYC,2020,0.285714285714286
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Sierra Leone,SLE,2020,0.149920255183413
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Singapore,SGP,2020,0.131687242798354
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,South Africa,ZAF,2020,0.115864378401005
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Eswatini,SWZ,2020,0.196428571428571
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Togo,TGO,2020,0.13490099009901
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Tonga,TON,2020,0.127659574468085
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Trinidad and Tobago,TTO,2020,0.2125
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Tuvalu,TUV,2020,0.333333333333333
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Uganda,UGA,2020,0.111575504270398
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,United Kingdom,GBR,2020,0.118641484123718
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Samoa,WSM,2020,0.12
Service Delivery,Cancer Radiotherapy,surv_stage_3,Upper Bound,Zambia,ZMB,2020,0.190438871473354
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Antigua and Barbuda,ATG,2020,0.125
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Australia,AUS,2020,0.226642072339402
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Bahamas,BHS,2020,0.128700128700129
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Bangladesh,BGD,2020,0.0412018255578093
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Barbados,BRB,2020,0.142105263157895
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Botswana,BWA,2020,0.0414156626506024
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Belize,BLZ,2020,0.0647058823529412
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Solomon Islands,SLB,2020,0.0451807228915663
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Brunei Darussalam,BRN,2020,0.172839506172839
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Cameroon,CMR,2020,0.0389967045038447
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Canada,CAN,2020,0.231716414851493
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Sri Lanka,LKA,2020,0.042874305451269
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Cyprus,CYP,2020,0.193969849246231
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Dominica,DMA,2020,0.0420168067226891
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Fiji,FJI,2020,0.125398512221041
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Gabon,GAB,2020,0.0825958702064897
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Gambia,GMB,2020,0.0437768240343348
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Ghana,GHA,2020,0.0562503354624014
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Kiribati,KIR,2020,0.0236220472440945
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Grenada,GRD,2020,0.0465116279069767
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Guyana,GUY,2020,0.076530612244898
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,India,IND,2020,0.0574236461138346
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Jamaica,JAM,2020,0.0588611644273832
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Kenya,KEN,2020,0.03304162918132
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Lesotho,LSO,2020,0.0196767392832045
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Malawi,MWI,2020,0.0285772815732869
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Malaysia,MYS,2020,0.0750203474999115
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Maldives,MDV,2020,0.112600536193029
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Malta,MLT,2020,0.152431011826544
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Mauritius,MUS,2020,0.0569871159563925
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Mozambique,MOZ,2020,0.034633145202668
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Namibia,NAM,2020,0.0488466757123474
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Nauru,NRU,2020,0.0
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Vanuatu,VUT,2020,0.0338983050847458
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,New Zealand,NZL,2020,0.223934222345056
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Nigeria,NGA,2020,0.0402990467191017
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Pakistan,PAK,2020,0.0367980072463768
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Papua New Guinea,PNG,2020,0.0527004298262007
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Rwanda,RWA,2020,0.0267665952890792
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Saint Kitts and Nevis,KNA,2020,0.105263157894737
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Saint Lucia,LCA,2020,0.0429184549356223
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0.0447761194029851
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Seychelles,SYC,2020,0.142857142857143
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Sierra Leone,SLE,2020,0.0405405405405405
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Singapore,SGP,2020,0.173586660466352
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,South Africa,ZAF,2020,0.0539536196434451
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Eswatini,SWZ,2020,0.0171503957783641
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Togo,TGO,2020,0.0374474589224303
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Tonga,TON,2020,0.0736842105263158
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Trinidad and Tobago,TTO,2020,0.146677810279983
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Tuvalu,TUV,2020,0.0
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Uganda,UGA,2020,0.0335328477680825
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,United Kingdom,GBR,2020,0.147668096813284
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Samoa,WSM,2020,0.0833333333333333
Service Delivery,Cancer Radiotherapy,stageDist_0,Lower Bound,Zambia,ZMB,2020,0.0343659244917715
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Antigua and Barbuda,ATG,2020,0.257508133673255
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Australia,AUS,2020,0.299007049873677
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Bahamas,BHS,2020,0.253640090175837
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Bangladesh,BGD,2020,0.113979931884371
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Barbados,BRB,2020,0.25080283537282
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Botswana,BWA,2020,0.128809276286981
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Belize,BLZ,2020,0.128455858624587
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Solomon Islands,SLB,2020,0.127700056735659
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Brunei Darussalam,BRN,2020,0.279344933996394
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Cameroon,CMR,2020,0.134506817641992
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Canada,CAN,2020,0.28464744293804
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Sri Lanka,LKA,2020,0.127130081253838
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Cyprus,CYP,2020,0.301136811169773
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Dominica,DMA,2020,0.133009226351057
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Fiji,FJI,2020,0.209425036262625
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Gabon,GAB,2020,0.194498147699854
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Gambia,GMB,2020,0.149801106974826
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Ghana,GHA,2020,0.127562285302545
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Kiribati,KIR,2020,0.106779079643371
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Grenada,GRD,2020,0.132459190092199
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Guyana,GUY,2020,0.139548298805099
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,India,IND,2020,0.122745798841518
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Jamaica,JAM,2020,0.140109806883209
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Kenya,KEN,2020,0.122443730842289
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Lesotho,LSO,2020,0.0822016728281234
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Malawi,MWI,2020,0.153569823386431
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Malaysia,MYS,2020,0.151091569454041
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Maldives,MDV,2020,0.208205861072184
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Malta,MLT,2020,0.249991956536459
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Mauritius,MUS,2020,0.174190937168254
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Mozambique,MOZ,2020,0.147467216956236
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Namibia,NAM,2020,0.133887092046384
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Nauru,NRU,2020,0.18109973036939
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Vanuatu,VUT,2020,0.132519121216165
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,New Zealand,NZL,2020,0.302093350466285
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Nigeria,NGA,2020,0.108680526525867
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Pakistan,PAK,2020,0.104022766603049
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Papua New Guinea,PNG,2020,0.123871473317084
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Rwanda,RWA,2020,0.121823903579729
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Saint Kitts and Nevis,KNA,2020,0.254168963233468
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Saint Lucia,LCA,2020,0.128511508579578
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Saint Vincent and the Grenadines,VCT,2020,0.128439824222309
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Seychelles,SYC,2020,0.316347617125111
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Sierra Leone,SLE,2020,0.118028231119356
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Singapore,SGP,2020,0.262929700832227
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,South Africa,ZAF,2020,0.120450454095331
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Eswatini,SWZ,2020,0.0845070522403707
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Togo,TGO,2020,0.108647374958796
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Tonga,TON,2020,0.159402685174051
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Trinidad and Tobago,TTO,2020,0.253898641302613
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Tuvalu,TUV,2020,0.166252463704249
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Uganda,UGA,2020,0.143732606313951
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,United Kingdom,GBR,2020,0.241927720622593
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Samoa,WSM,2020,0.161431973175389
Service Delivery,Cancer Radiotherapy,stageDist_0,Mean,Zambia,ZMB,2020,0.145927075755216
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Antigua and Barbuda,ATG,2020,0.418994413407821
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Australia,AUS,2020,0.38679727427598
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Bahamas,BHS,2020,0.417159763313609
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Bangladesh,BGD,2020,0.262402390002793
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Barbados,BRB,2020,0.397390272835113
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Botswana,BWA,2020,0.247759282970551
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Belize,BLZ,2020,0.219114219114219
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Solomon Islands,SLB,2020,0.263736263736264
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Brunei Darussalam,BRN,2020,0.385852090032154
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Cameroon,CMR,2020,0.294932949329493
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Canada,CAN,2020,0.360369208305449
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Sri Lanka,LKA,2020,0.218471090415211
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Cyprus,CYP,2020,0.400966183574879
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Dominica,DMA,2020,0.261261261261261
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Fiji,FJI,2020,0.316843345111896
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Gabon,GAB,2020,0.374845869297164
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Gambia,GMB,2020,0.294985250737463
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Ghana,GHA,2020,0.247886516692936
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Kiribati,KIR,2020,0.232142857142857
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Grenada,GRD,2020,0.246808510638298
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Guyana,GUY,2020,0.230174081237911
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,India,IND,2020,0.209611385695686
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Jamaica,JAM,2020,0.259287338893101
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Kenya,KEN,2020,0.282321187584345
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Lesotho,LSO,2020,0.215083798882682
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Malawi,MWI,2020,0.390048422107197
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Malaysia,MYS,2020,0.24332970084719
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Maldives,MDV,2020,0.326530612244898
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Malta,MLT,2020,0.349664429530201
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Mauritius,MUS,2020,0.341997961264016
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Mozambique,MOZ,2020,0.378382668042219
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Namibia,NAM,2020,0.248520710059172
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Nauru,NRU,2020,0.5
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Vanuatu,VUT,2020,0.294117647058824
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,New Zealand,NZL,2020,0.407429840500707
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Nigeria,NGA,2020,0.255301058923557
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Pakistan,PAK,2020,0.189504765967957
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Papua New Guinea,PNG,2020,0.246361282257344
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Rwanda,RWA,2020,0.276760953965613
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Saint Kitts and Nevis,KNA,2020,0.428571428571429
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Saint Lucia,LCA,2020,0.255681818181818
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,0.231638418079096
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Seychelles,SYC,2020,0.516129032258065
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Sierra Leone,SLE,2020,0.256296296296296
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Singapore,SGP,2020,0.366216494138617
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,South Africa,ZAF,2020,0.216444775470937
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Eswatini,SWZ,2020,0.251842751842752
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Togo,TGO,2020,0.239431350542462
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Tonga,TON,2020,0.276190476190476
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Trinidad and Tobago,TTO,2020,0.389953987730061
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Tuvalu,TUV,2020,0.4
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Uganda,UGA,2020,0.363332703094473
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,United Kingdom,GBR,2020,0.34017194772464
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Samoa,WSM,2020,0.269503546099291
Service Delivery,Cancer Radiotherapy,stageDist_0,Upper Bound,Zambia,ZMB,2020,0.344697683179506
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Antigua and Barbuda,ATG,2020,0.144827586206897
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Australia,AUS,2020,0.203197048877959
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Bahamas,BHS,2020,0.168831168831169
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Bangladesh,BGD,2020,0.158692982855064
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Barbados,BRB,2020,0.164026095060578
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Botswana,BWA,2020,0.226736566186107
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Belize,BLZ,2020,0.17910447761194
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Solomon Islands,SLB,2020,0.184210526315789
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Brunei Darussalam,BRN,2020,0.161165048543689
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Cameroon,CMR,2020,0.0997681669198177
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Canada,CAN,2020,0.21746430131659
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Sri Lanka,LKA,2020,0.2109426987061
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Cyprus,CYP,2020,0.191479060760107
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Dominica,DMA,2020,0.123287671232877
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Fiji,FJI,2020,0.232861806311208
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Gabon,GAB,2020,0.133333333333333
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Gambia,GMB,2020,0.105714285714286
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Ghana,GHA,2020,0.133443630347436
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Kiribati,KIR,2020,0.158415841584158
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Grenada,GRD,2020,0.128712871287129
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Guyana,GUY,2020,0.217636022514071
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,India,IND,2020,0.216074660598123
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Jamaica,JAM,2020,0.143393863494051
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Kenya,KEN,2020,0.172442244224422
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Lesotho,LSO,2020,0.207142857142857
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Malawi,MWI,2020,0.131640756067554
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Malaysia,MYS,2020,0.204181869211339
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Maldives,MDV,2020,0.224615384615385
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Malta,MLT,2020,0.195183776932826
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Mauritius,MUS,2020,0.135822510822511
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Mozambique,MOZ,2020,0.145205925443594
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Namibia,NAM,2020,0.22145144076841
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Nauru,NRU,2020,0.0
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Vanuatu,VUT,2020,0.151515151515152
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,New Zealand,NZL,2020,0.19548927416985
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Nigeria,NGA,2020,0.122390998243013
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Pakistan,PAK,2020,0.219308685581193
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Papua New Guinea,PNG,2020,0.185345676580658
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Rwanda,RWA,2020,0.123116292294569
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Saint Kitts and Nevis,KNA,2020,0.128571428571429
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Saint Lucia,LCA,2020,0.12568306010929
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0.131455399061033
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Seychelles,SYC,2020,0.136363636363636
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Sierra Leone,SLE,2020,0.101362052581565
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Singapore,SGP,2020,0.169527738893391
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,South Africa,ZAF,2020,0.208955680705191
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Eswatini,SWZ,2020,0.205801104972376
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Togo,TGO,2020,0.101851851851852
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Tonga,TON,2020,0.166666666666667
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Trinidad and Tobago,TTO,2020,0.184873949579832
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Tuvalu,TUV,2020,0.0666666666666667
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Uganda,UGA,2020,0.134688770722552
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,United Kingdom,GBR,2020,0.18705889018389
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Samoa,WSM,2020,0.173913043478261
Service Delivery,Cancer Radiotherapy,stageDist_1,Lower Bound,Zambia,ZMB,2020,0.173423113920572
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Antigua and Barbuda,ATG,2020,0.293314316099093
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Australia,AUS,2020,0.297347443717388
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Bahamas,BHS,2020,0.312343463481192
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Bangladesh,BGD,2020,0.288927210766663
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Barbados,BRB,2020,0.302644457536686
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Botswana,BWA,2020,0.344169294132339
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Belize,BLZ,2020,0.29253091795162
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Solomon Islands,SLB,2020,0.301855384274873
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Brunei Darussalam,BRN,2020,0.266684689921569
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Cameroon,CMR,2020,0.230967520974005
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Canada,CAN,2020,0.305262954538908
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Sri Lanka,LKA,2020,0.314135792643087
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Cyprus,CYP,2020,0.281379008919586
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Dominica,DMA,2020,0.275372023576717
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Fiji,FJI,2020,0.332982779799929
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Gabon,GAB,2020,0.240443422840799
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Gambia,GMB,2020,0.220137073423394
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Ghana,GHA,2020,0.235158431566217
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Kiribati,KIR,2020,0.285299418968885
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Grenada,GRD,2020,0.2755174869208
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Guyana,GUY,2020,0.3102129107725
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,India,IND,2020,0.316576995794185
Service Delivery,Cancer Radiotherapy,stageDist_1,Mean,Jamaica,JAM,2020,0.294120253108852
