Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Saint Kitts and Nevis,KNA,2027,0.185575717
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Saint Lucia,LCA,2027,0.231345529
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Saint Vincent and the Grenadines,VCT,2027,0.229914795
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Seychelles,SYC,2027,0.256274459
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Sierra Leone,SLE,2027,0.630643692
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Singapore,SGP,2027,0.368163712
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,South Africa,ZAF,2027,0.309364517
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Eswatini,SWZ,2027,0.377596628
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Togo,TGO,2027,0.632871763
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Tonga,TON,2027,0.233796171
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Trinidad and Tobago,TTO,2027,0.186550179
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Tuvalu,TUV,2027,0.241010305
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Uganda,UGA,2027,0.60901165
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,United Kingdom,GBR,2027,0.221702691
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,United Republic of Tanzania,TZA,2027,0.60850032
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Samoa,WSM,2027,0.235111143
Service Delivery,Cancer Treatment,dx 7 stage 2,Mean,Zambia,ZMB,2027,0.355753836
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Antigua and Barbuda,ATG,2028,0.19337153
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Australia,AUS,2028,0.143547531
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Bahamas,BHS,2028,0.205869032
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Bangladesh,BGD,2028,0.3205052
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Barbados,BRB,2028,0.192195783
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Botswana,BWA,2028,0.364940022
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Belize,BLZ,2028,0.351034841
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Solomon Islands,SLB,2028,0.358346537
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Brunei Darussalam,BRN,2028,0.137204475
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Cameroon,CMR,2028,0.546464363
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Canada,CAN,2028,0.119885208
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Sri Lanka,LKA,2028,0.321338164
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Cyprus,CYP,2028,0.089636505
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Dominica,DMA,2028,0.339054096
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Fiji,FJI,2028,0.275987289
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Gabon,GAB,2028,0.506070757
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Gambia,GMB,2028,0.487440789
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Ghana,GHA,2028,0.459964699
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Kiribati,KIR,2028,0.37516288
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Grenada,GRD,2028,0.342032442
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Guyana,GUY,2028,0.275563655
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,India,IND,2028,0.322120464
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Jamaica,JAM,2028,0.320749231
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Kenya,KEN,2028,0.388150385
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Lesotho,LSO,2028,0.410301013
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Malawi,MWI,2028,0.439327251
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Malaysia,MYS,2028,0.270012194
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Maldives,MDV,2028,0.242081087
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Malta,MLT,2028,0.156675636
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Mauritius,MUS,2028,0.319678405
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Mozambique,MOZ,2028,0.439653091
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Namibia,NAM,2028,0.365395479
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Nauru,NRU,2028,0.307467455
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Vanuatu,VUT,2028,0.358688211
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,New Zealand,NZL,2028,0.153171191
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Nigeria,NGA,2028,0.453853586
Service Delivery,Cancer Treatment,dx 8 stage 2,Mean,Pakistan,PAK,2028,0.318295263
